Price,Close,High,Low,Open,Volume
Ticker,BEL.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS
Date,,,,,
2019-04-25,25.545513153076172,26.293831227123103,25.428130090400163,25.985700057906158,48818151
2019-04-26,25.86832046508789,25.98570354350913,25.39878815140294,25.677572332960874,21338169
2019-04-30,25.574859619140625,25.897663475433554,25.031962300792507,25.824298428355206,22789725
2019-05-02,25.897666931152344,26.19112547944424,25.310751513748635,25.472152623842124,24345006
2019-05-03,25.956350326538086,26.205789082682838,25.677564550297863,25.897657965526644,26423517
2019-05-06,25.897666931152344,25.956359312482753,25.589535707322867,25.72159146634119,11389035
2019-05-07,25.44280242919922,26.220465838907224,25.36943738629779,26.11775545051713,18255918
2019-05-08,25.50149154663086,25.618876279701933,25.119997041278662,25.44280085927498,15589908
2019-05-09,26.39653968811035,26.734016178542504,25.310745178309638,25.486820599048002,29622102
2019-05-10,26.32317352294922,26.63130465646322,26.05906208232555,26.440556572024136,20809257
2019-05-13,25.50149154663086,26.55794071083328,25.3547631490615,26.32317460305044,18117831
2019-05-14,26.147098541259766,26.352517607954155,25.237377855364013,25.501489283385016,17664834
2019-05-15,26.11775779724121,26.3525239406042,25.985702051497018,26.14710482454652,14422137
2019-05-16,26.191123962402344,26.308507039084024,25.428133124381425,26.264487335840904,12642906
2019-05-17,26.983461380004883,27.115517137394846,26.015049693845054,26.117760100521703,20954694
2019-05-20,29.140369415283203,29.37513552177427,27.90784819579492,27.90784819579492,51849138
2019-05-21,28.45075035095215,29.31645161844487,28.03991040911597,29.31645161844487,25111281
2019-05-22,29.668598175048828,30.00607301230041,28.40672814729517,28.758875657542056,45689826
2019-05-23,30.123462677001953,31.590750366454706,29.74196640006578,30.519628270970916,77956989
2019-05-24,32.808597564697266,33.01401834719266,30.226166789532076,30.255512135837186,108593046
2019-05-27,33.16075134277344,34.55467906409603,32.11897791871285,32.720564348326356,68298933
2019-05-28,33.087379455566406,33.659623744553514,32.73523196557074,33.146073502531834,35917173
2019-05-29,32.92598342895508,33.351494323221615,32.28037235482997,33.2487856076579,32644272
2019-05-30,33.27812957763672,34.04111865103895,32.67653990772599,34.04111865103895,105093189
2019-05-31,32.76457595825195,33.7329857137399,32.17765902132515,33.41018358136367,49922292
2019-06-03,32.63251876831055,33.072705634280055,32.471116021892584,32.867284872937,31057965
2019-06-04,33.20476150512695,33.51289095374277,32.51513589471318,32.51513589471318,28189440
2019-06-06,31.355985641479492,33.20477305111335,31.165240852613717,33.160751664553274,41677017
2019-06-07,31.781492233276367,32.28036981490917,30.79840974250822,31.60542016330676,39082830
2019-06-10,31.605417251586914,32.13364012955094,31.20924841393432,31.85485601942321,15825306
2019-06-11,32.41242218017578,32.617842921522396,31.561393874362533,31.708123934855525,23772855
2019-06-12,31.399988174438477,32.544476493013626,31.32662483030877,32.28036173742944,20186847
2019-06-13,32.295047760009766,32.35373845347844,31.45869194464247,31.47336461800964,18529365
2019-06-14,32.51513671875,32.74990281849251,31.942892461550585,32.207003903966005,24943608
2019-06-17,31.986913681030273,32.94065084691261,31.8255142801551,32.57383066838223,32924067
2019-06-18,32.22167205810547,32.48578682185351,31.913542644877726,32.089618034590174,23424801
2019-06-19,31.576072692871094,32.867288073221744,31.12121311097025,32.44177383746165,32430930
2019-06-20,32.456451416015625,32.55916350139181,31.59075014058256,31.69346222595874,16063953
2019-06-21,32.72055435180664,33.24878059877987,31.97223803321026,32.50046092182427,33804483
2019-06-24,33.67430114746094,33.8063585737361,32.720560531828895,32.82327260967843,42151767
2019-06-25,33.42485809326172,33.83569963589524,33.058034567690484,33.732987571057144,33003267
2019-06-26,33.57158660888672,33.85037411521534,33.30747513405505,33.410187204376015,21223506
2019-06-27,33.73298645019531,34.2171913385104,33.6302777471294,33.89438919908678,51050244
2019-06-28,33.01401901245117,34.07046829252155,32.77925287891994,33.747662759941306,20912469
2019-07-01,32.52981185913086,33.87971787469927,32.221679020959286,33.23411021181532,33367893
2019-07-02,32.89663314819336,33.116726600794344,32.57383098494637,32.57383098494637,14009295
2019-07-03,33.19009780883789,33.410191291179835,32.54449003674417,33.07271305102084,25226940
2019-07-04,33.33681869506836,33.586260841764116,32.96999852791938,33.2194373162557,12187362
2019-07-05,31.810834884643555,33.67429435926596,31.45868741616347,33.5275642883564,30916248
2019-07-08,29.697946548461914,32.20701082838953,29.5658891196826,31.722805853465243,53678784
2019-07-09,31.502714157104492,31.72280764526159,29.34579730149292,29.639254166249014,71879163
2019-07-10,30.47560691833496,31.53205622311284,30.314207506629824,31.53205622311284,24602505
2019-07-11,31.34130859375,31.458693344269577,30.270186598493105,30.666355513751927,28447611
2019-07-12,31.1212100982666,31.429342919634742,30.607659873798728,31.22392215817574,58318251
2019-07-15,30.182144165039062,31.033172511480252,29.69793930816296,31.033172511480252,30095892
2019-07-16,30.2408447265625,30.871779857025075,30.079441935430168,30.196826699442827,23451318
2019-07-17,30.314205169677734,30.637007326562628,29.962054309112848,30.372895860318714,16754862
2019-07-18,28.333362579345703,30.490275567187577,28.142612807698534,30.460930223478623,43257153
2019-07-19,28.920276641845703,29.33111817718926,27.526352642783863,28.612147169517723,63753267
2019-07-22,29.49252700805664,29.859347244374515,28.113273717594854,28.876264578007326,41161548
2019-07-23,29.008323669433594,30.050097095781783,28.83224819959607,29.624586134684797,30391386
2019-07-24,28.641496658325195,29.404489151047553,28.127946344011203,29.09635627577127,24861369
2019-07-25,29.096351623535156,29.419153763055498,28.524110703849246,28.81756749962768,40596891
2019-07-26,28.949623107910156,29.316446641187895,28.714856986953063,29.316446641187895,21059481
2019-07-29,27.21822166442871,28.84691346489065,27.04214623982429,28.773550103955223,41593818
2019-07-30,28.87626075744629,29.46317775960515,27.364951911697943,27.408971610408756,114516858
2019-07-31,30.13812828063965,30.372894390199843,28.46541681145882,28.582801545418587,68598411
2019-08-01,28.978971481323242,29.87402139905017,28.377385122586585,29.7419639729305,38784582
2019-08-02,27.98121452331543,28.949624395541775,27.658410672846706,28.465419459428603,41095086
2019-08-05,27.144855499267578,27.863828160894094,26.76336100067569,27.863828160894094,70443657
2019-08-06,28.45075035095215,28.670843836613685,27.115516761829486,27.115516761829486,42197172
2019-08-07,27.834487915039062,28.87626290054124,27.643739791221783,28.436075955842867,33700071
2019-08-08,28.46541976928711,28.58280451544427,27.43831751344062,27.9371968074791,31400160
2019-08-09,28.656166076660156,29.02298960712627,28.318687891293816,28.392054612402724,17455608
2019-08-13,27.658409118652344,28.89093207882904,27.408970327954854,28.656165960622022,22317750
2019-08-14,27.89317512512207,28.171960938863446,27.02747569739401,27.585043966517308,21367104
2019-08-16,28.201303482055664,28.31868484984792,27.59971557622258,27.893172354062326,16438485
2019-08-19,28.71485710144043,28.876259859729295,27.995886063040235,28.28934287581675,20751876
2019-08-20,27.878652572631836,29.07323921440086,27.47547908973493,28.93884691418917,27155040
2019-08-21,27.460548400878906,28.461014401566832,27.32615780263976,27.95331620624801,25750647
2019-08-22,27.863718032836914,28.132499191968407,27.50534258437195,27.729327453271168,35013807
2019-08-23,29.834779739379883,30.148360563236274,27.714389825627634,28.013036845930486,51949131
2019-08-26,30.521669387817383,31.35788044439806,29.92437870546353,30.447008906957585,51918060
2019-08-27,30.954710006713867,31.298155087367903,30.387280044075304,30.461943949895524,27645471
2019-08-28,30.96963882446289,31.223487874796167,30.685925582059546,30.820317864112557,26066439
2019-08-29,31.268285751342773,31.76105172714588,30.088629727162598,30.835244738447987,60333249
2019-08-30,30.7307186126709,31.35787683287589,30.058764109109273,31.059228108356937,26464308
2019-09-03,30.118499755859375,30.999507212115837,29.984110873355405,30.23795995804551,20432799
2019-09-04,31.80585479736328,32.014907591955726,30.133432440623693,30.133432440623693,51820020
2019-09-05,32.209022521972656,32.68685641900013,31.716256529271675,31.955170060047788,46413759
2019-09-06,32.56739044189453,32.70178269678434,31.940235699707458,32.10448872289421,29489361
2019-09-09,32.76152420043945,33.11990141196693,32.47781090166092,32.76152420043945,30785802
2019-09-11,32.238887786865234,33.25428399742661,32.01490292656637,32.76151798831666,28361922
2019-09-12,32.253822326660156,32.91084486116354,31.970109060183553,32.40314329968047,26803833
2019-09-13,32.44793701171875,32.79137860392248,31.477333777800883,32.283680554019206,22195425
2019-09-16,32.64207077026367,33.866520103236155,32.46288214604511,33.14976902410065,53785869
2019-09-17,32.26875305175781,33.582798064885814,32.0895644740153,32.83618297831948,55784604
2019-09-18,31.925304412841797,32.97056815100925,31.55199862029,32.56739475073484,34163946
2019-09-19,31.148828506469727,32.16422816178494,31.044303830493515,32.16422816178494,20922834
2019-09-20,32.283687591552734,33.13483083693815,30.969642478981932,31.477340639558523,63740280
2019-09-23,33.58279800415039,34.53846586006501,32.37327766987923,32.925775498774634,60392520
2019-09-24,33.40360641479492,33.821711918492284,33.00043300639122,33.59772707134995,33511350
2019-09-25,32.53754425048828,33.31402718774681,32.2239667059732,33.29909166873285,18553128
2019-09-26,33.14975357055664,33.38867048555836,32.04476155702228,32.4777991062886,24021438
2019-09-27,32.29861068725586,33.224414163591696,32.209018125444196,32.9854972476901,18383574
2019-09-30,32.343414306640625,32.52260288865766,31.387746426200337,32.35834640366388,23611185
2019-10-01,31.99997329711914,33.20949026887372,31.552003541989592,32.43301095492691,30449868
2019-10-03,31.477340698242188,32.014906473153225,31.148831128356097,31.716261098916945,20914977
2019-10-04,31.34294891357422,32.10449608529376,31.133896145658262,31.656526356579253,26160762
2019-10-07,31.16376304626465,31.731189595811486,30.909913966968634,31.38774793008326,18641931
2019-10-09,31.477340698242188,31.850649979341117,31.074170639231557,31.357883915642923,20174292
2019-10-10,31.552001953125,31.790918915980416,31.029368319966796,31.387745473118834,13718334
2019-10-11,31.372814178466797,31.77598763163386,31.059233307008892,31.566934856574566,18654189
2019-10-14,32.53754425048828,32.895921516567434,31.50721217381489,31.537079794103906,33280899
2019-10-15,33.00043487548828,33.19455554303802,32.29861610372397,32.83618181795504,25630197
2019-10-16,33.433475494384766,33.62759617932621,32.895913149730035,33.149762224580215,31470330
2019-10-17,33.806785583496094,33.89637817052358,33.343883715044484,33.43347630207197,24550347
2019-10-18,34.807247161865234,36.13622427477554,33.71718701392571,33.73212252836562,77943672
2019-10-22,34.44887161254883,35.255215045289866,34.239818851970554,34.88190922962256,28561275
2019-10-23,34.03076171875,34.807240859886186,33.836641079031644,34.448867186183804,32842875
2019-10-24,34.6280632019043,34.70272368800287,33.627595599493546,34.18009344983691,21415911
2019-10-25,34.852046966552734,35.016300030731784,34.23982074685359,34.642990776667304,22725063
2019-10-27,34.83711242675781,35.07603281681495,34.717655649467204,34.88191213597975,2065533
2019-10-29,35.449337005615234,35.95703512083113,34.85204631162164,35.03123146917704,27978864
2019-10-30,35.643463134765625,36.46474223692565,35.15069704056494,35.8077196387453,28093326
2019-10-31,35.28507995605469,35.957034539232076,35.13575899384043,35.7927814807964,23706222
2019-11-01,35.957035064697266,36.3602085040431,35.2701483752605,35.47920114315324,25696773
2019-11-04,35.68825149536133,36.464734128614765,35.55386263650116,36.15115328913258,32659980
2019-11-05,33.627593994140625,34.61312603454522,33.32894864626543,34.43394087646279,62888307
2019-11-06,32.67192459106445,33.597728201359104,32.29861536069236,33.58279610556323,50423022
2019-11-07,32.52260971069336,32.92578325036804,32.1642358892237,32.71673043045298,26145681
2019-11-08,32.68686294555664,33.68732722639392,32.44794594933856,32.44794594933856,40157721
2019-11-11,32.50767517089844,32.89591658128088,32.17916215665532,32.59726776510743,22302711
2019-11-13,32.582332611083984,32.73165700516974,32.014906065486656,32.492740025275374,26958765
2019-11-14,32.64207077026367,33.119904823020676,32.49274634712508,32.686867071883626,17998971
2019-11-15,33.22441864013672,33.55293157984985,32.73165264830463,32.76151683959899,16088199
2019-11-18,32.82124710083008,33.53800140387107,32.71672242531699,33.164692155848705,17733186
2019-11-19,33.28415298461914,33.448406049293176,32.7316551502292,32.77645144059485,11950386
2019-11-20,33.090030670166016,33.672389251559494,32.97057048403486,33.43347229703489,20834538
2019-11-21,32.9705810546875,33.25429438832059,32.761528225237114,33.03030945803366,12233283
2019-11-22,32.68686294555664,33.09003644471787,32.25382524908544,32.91084784311973,17271447
2019-11-25,31.88050651550293,32.53752891515955,31.328012193245268,32.35834036657369,33287655
2019-11-26,30.805383682250977,32.49273794906638,30.64113061876391,32.23888888775761,31860954
2019-11-27,30.77552032470703,31.208557975682023,30.641131450931447,30.90991261622056,12796782
2019-11-28,31.148828506469727,31.432541759000134,30.536602293966993,30.77551925679331,22439826
2019-11-29,30.790454864501953,31.477341638172884,30.656065980064856,31.22349254983126,14661717
2019-12-02,30.790454864501953,30.939779264948058,30.088635992560235,30.850186675323325,20186343
2019-12-03,30.163291931152344,30.82031782685029,29.99903887496556,30.685925544959762,26022180
2019-12-04,30.23796272277832,30.402219234150834,29.89451760061202,30.223030623357047,18411348
2019-12-05,30.476871490478516,30.85018071054661,30.297682928136332,30.40221101355992,19073526
2019-12-06,30.656070709228516,31.05924084247313,30.312625560542322,30.611270989766897,24794031
2019-12-09,30.61125946044922,31.357877878915023,30.47687060589634,30.700855447888593,18155055
2019-12-10,29.775054931640625,30.730722777035577,29.192692915875558,30.715790680559895,35565381
2019-12-11,29.401744842529297,30.073699417911048,28.834318357222593,30.073699417911048,39852759
2019-12-12,29.506277084350586,29.700397778028968,29.162831991441553,29.655598065843044,32591919
2019-12-13,29.864646911621094,30.223024055326594,29.416677190858092,29.80491852691609,28292490
2019-12-16,30.17823028564453,30.551536138946773,29.715325012330833,29.984109601413113,19226304
2019-12-17,29.924381256103516,30.297687109959405,29.86464944858663,30.17823033040169,12393666
2019-12-18,29.999038696289062,30.088631271857324,29.760121743702683,29.969174504432974,13404162
2019-12-19,29.894512176513672,30.103564948219212,29.715323598232086,29.939308466649603,10160163
2019-12-20,29.506277084350586,29.984111060602828,29.416681077716923,29.90944715211841,10121097
2019-12-23,29.521209716796875,29.879583496603082,29.416681610122136,29.476413421538382,22862667
2019-12-24,29.745193481445312,29.804921872855505,29.41668049321302,29.521208595918974,11035944
2019-12-26,29.521209716796875,30.073704193794807,29.371885314863643,29.745194610827596,22525710
2019-12-27,29.775054931640625,30.38727772261925,29.610798452670302,29.655594742097353,17607090
2019-12-30,29.849712371826172,30.103561403779064,29.74518770714923,29.90944075164157,9577833
2019-12-31,29.879581451416016,30.46194350312988,29.745192574839134,29.924381161346325,22468632
2020-01-01,29.909448623657227,30.148369041276375,29.68546372266034,29.954248338047293,15438294
2020-01-02,30.805383682250977,30.99950435683718,29.834783727057815,30.0587685950053,26262750
2020-01-03,30.148365020751953,31.029368990628353,29.969176440302995,30.82031963413212,21950223
2020-01-06,28.953781127929688,30.133434048975683,28.56554142358533,29.71532843747468,36402729
2020-01-07,28.774587631225586,29.566002422323002,28.46101018475063,29.37188174870028,33298260
2020-01-08,28.50580406188965,29.013502139016666,28.20715873729803,28.386345590279245,20424309
2020-01-09,28.968708038330078,29.043368520675834,28.610332596463742,28.968708038330078,41681037
2020-01-10,29.0284423828125,29.446544538283142,28.968710573969748,28.968710573969748,23088681
2020-01-13,29.267353057861328,29.640662300887268,29.132964191143184,29.32708486080716,28538664
2020-01-14,29.819847106933594,29.92437518557983,29.252420683667744,29.52120180088511,21417702
2020-01-15,31.01443862915039,31.253355610538314,29.715325620375882,29.924381824045668,39241374
2020-01-16,31.581867218017578,32.02983696579088,31.163761664397438,31.656527703400478,54250446
2020-01-17,32.433006286621094,32.53753095282863,31.268285774478105,31.537066905320717,33279852
2020-01-20,31.357881546020508,32.552466370432484,30.954708099738387,32.552466370432484,28115967
2020-01-21,31.372814178466797,31.656527438283728,31.01443701615431,31.059233307008892,17126625
2020-01-22,30.148365020751953,31.37281405463368,29.864648344316976,31.37281405463368,46807380
2020-01-23,30.208091735839844,31.22348793926964,29.909442979047082,30.193159639773977,64975338
2020-01-24,30.41714096069336,30.95470319201633,30.252884505335718,30.26781659966484,20621760
2020-01-27,30.357410430908203,30.909908197325198,30.163289778801552,30.372345943597136,24177363
2020-01-28,29.924381256103516,30.476875697034004,29.685460861512027,30.342483402293546,32134050
2020-01-29,30.028902053833008,30.2080906177287,29.775053012371433,30.133426722425238,28345554
2020-01-30,30.0886287689209,30.894975552909653,29.954239916747703,30.2379531335174,33639177
2020-01-31,27.072301864624023,29.566001198694504,26.848317007058156,28.74472224837376,169747995
2020-02-03,24.936981201171875,26.11663565426861,24.115703909284093,25.38495094381411,76345218
2020-02-04,25.340152740478516,26.01210730372422,25.220694265381645,25.25055845693866,44426844
2020-02-05,25.952377319335938,26.32568655082156,25.25055856162359,25.38494913305613,45829710
2020-02-06,25.98224639892578,26.280891770012236,25.579072926429316,26.23609547700998,31688880
2020-02-07,26.146499633789062,26.28089021370651,25.74332789403672,26.012109053871615,30367869
2020-02-10,25.83292007446289,26.236093516837126,25.638801110420584,26.236093516837126,37802355
2020-02-11,26.015052795410156,26.47039212543,25.893629089870313,26.075765516670927,40352259
2020-02-12,25.499008178710938,25.99988085885707,25.347227210135316,25.923990374569257,23629242
2020-02-13,25.86327362060547,25.95434183408632,25.240975609304385,25.499002503663753,25245033
2020-02-14,25.210622787475586,26.030233321653938,25.089199068967012,25.87845410776369,28646769
2020-02-17,24.58832550048828,25.362402761788903,24.43654455546035,25.22580130084922,36810129
2020-02-18,25.134733200073242,25.46864711195717,24.148164000654184,24.512435143876324,45656493
2020-02-19,25.711498260498047,25.77220925389256,24.876708205467853,25.271336610460008,29175999
2020-02-20,26.273082733154297,26.440039696244625,25.453472191566895,25.69631789379742,38155335
2020-02-24,24.876707077026367,26.01505552135599,24.664215135820587,26.01505552135599,25592289
2020-02-25,25.043668746948242,25.43829544388427,24.952600513199286,24.952600513199286,17040831
2020-02-26,24.375835418701172,25.1043777570431,24.072275242567727,24.92224304094859,19537644
2020-02-27,23.510690689086914,24.512437741855493,23.41962245938395,24.436547260939356,42868818
2020-02-28,22.44823455810547,23.23748972129177,22.114318845335028,23.23748972129177,52332150
2020-03-02,22.144672393798828,23.34373365147401,21.856291693675455,23.07052896311387,27625068
2020-03-03,22.615188598632812,22.812502797959585,21.93217951202346,22.281272929380556,57863331
2020-03-04,22.721435546875,22.827679780043674,21.416128409877405,22.675900567106552,61044003
2020-03-05,22.190204620361328,23.222307039658475,22.05360142466026,23.222307039658475,46784883
2020-03-06,21.704509735107422,21.901823933694377,20.991145154963103,21.52237502155032,29644698
2020-03-09,21.15810775756836,21.400955245063646,20.53580955100222,21.21881876095106,51248196
2020-03-11,20.90007781982422,21.29470446402631,20.520627186073217,21.09739027343434,36373143
2020-03-12,19.928688049316406,20.262603732238233,18.9421187492771,20.080467273560146,71924844
2020-03-13,21.218814849853516,21.4161290484424,18.213575574803677,18.213575574803677,65882406
2020-03-16,20.00457191467285,21.233988368491932,19.731369030260424,20.793826814841793,41016261
2020-03-17,21.15810775756836,21.674158234250285,19.98940357262894,20.034936825165968,37733433
2020-03-18,22.706256866455078,24.330300234439033,20.38402666245899,21.21881496865055,98464686
2020-03-19,19.594772338867188,22.008070859560565,19.09389794669709,20.960790566087816,60526506
2020-03-20,21.643796920776367,21.856288849522066,19.57959209436352,19.73137129904683,55460706
2020-03-23,18.046615600585938,20.535804318662993,17.34842881768317,19.746549316907295,24523071
2020-03-24,17.743059158325195,19.276034354234444,16.999337314876755,18.820694946362906,27422100
2020-03-25,19.033187866210938,19.230502082816763,17.181474643552814,17.54574584091443,18227226
2020-03-26,20.444738388061523,20.778652304556203,18.547490435898606,19.200142258482042,37021584
2020-03-27,22.205385208129883,23.29819875467811,20.86972246981115,22.46341041171991,47228853
2020-03-30,22.038429260253906,23.040174623643736,21.461664357054424,22.053605272779894,46529544
2020-03-31,22.600011825561523,23.009817990000197,22.038428173526313,22.75179278712207,21484521
2020-04-01,20.960786819458008,23.14641524494509,20.459912516816544,22.40269526945138,28985310
2020-04-03,21.233989715576172,21.825930494010205,20.793828134002183,21.780397256046697,27952953
2020-04-07,20.945613861083984,22.15985118779645,20.793832892508362,22.099140189951868,37884333
2020-04-08,20.15635871887207,21.643800745993254,19.761732022158405,20.945613849281482,50097555
2020-04-09,21.29470443725586,21.68933108096185,20.353670201741547,20.459914433638588,29167602
2020-04-13,21.40094757080078,22.311626190834858,21.279523870595014,22.159845262841433,29985114
2020-04-15,21.127748489379883,22.235739736429956,20.915254804475488,21.856290821986665,34458015
2020-04-16,21.552730560302734,21.917001725119814,21.30988311709135,21.4009513425411,70586814
2020-04-17,21.643796920776367,22.190204489410775,21.446482738800817,22.008068054205378,59145438
2020-04-20,22.873214721679688,23.46515556182768,21.68933130440184,21.947358224041217,104546547
2020-04-21,23.04017448425293,23.389267931773,21.947360893443957,22.75179377137995,62019870
2020-04-22,23.252662658691406,23.586578302350183,22.736610577770826,23.055348474488085,31721535
2020-04-23,23.07052993774414,24.011566032541126,22.979463441425597,23.283021903118232,39150099
2020-04-24,22.630373001098633,23.58658523533538,22.266101756483792,22.79733000351207,72877884
2020-04-27,22.357162475585938,23.024993786271544,22.205383263878065,22.82767959516401,21745512
2020-04-28,22.23573875427246,22.61518765195541,22.06878179512616,22.539298914607937,14137194
2020-04-29,22.205385208129883,22.493767646304978,21.90182502115326,22.44823266291838,29327631
2020-04-30,21.88665008544922,22.600014792702147,21.658980350199794,22.493770537435832,51318042
2020-05-04,20.475093841552734,21.461661315623463,20.338490641374527,21.416128073551956,36058335
2020-05-05,19.852794647216797,20.82418605558244,19.776904177771776,20.82418605558244,25048227
2020-05-06,19.321565628051758,19.989398660009698,19.048362706007804,19.82243996777476,31888788
2020-05-07,19.01801109313965,19.534063285298693,18.987655592713285,19.245680820301722,26103246
2020-05-08,18.122509002685547,19.351925813529732,18.06179626797303,19.27603532938461,39644082
2020-05-11,18.259109497070312,18.820694880615523,18.01626204531811,18.36535547433465,43531365
2020-05-12,18.380531311035156,18.577845496427784,17.53056531831445,18.122506137510527,40166454
2020-05-13,19.943862915039062,20.217067563562843,18.89658277148561,19.549234557276403,84071691
2020-05-14,19.321565628051758,19.88315095623705,19.200141914145355,19.564414792846378,33954891
2020-05-15,20.566160202026367,20.884898105555795,18.896583685031548,19.13943111524964,100684062
2020-05-18,19.579591751098633,21.79557574334467,19.427810812094535,21.552728325316206,128706990
2020-05-19,18.91176414489746,20.23224745323395,18.714449928175405,19.898333491525662,63288999
2020-05-20,19.184967041015625,19.48852723974709,18.72962761140947,19.002832311362408,50209938
2020-05-21,19.12425422668457,19.852796550051217,18.942117777351953,19.54923638015749,61140009
2020-05-22,19.13943099975586,19.29121020848082,18.668913889424843,18.972472306874764,34434273
2020-05-26,19.731372833251953,19.822441057935624,19.230500202964627,19.2912111947658,32415078
2020-05-27,20.23224449157715,20.36884769053116,19.48852445584981,19.74654963257302,48061671
2020-05-28,21.142925262451172,21.370594966717913,20.095644970220565,20.323314674487307,70314837
2020-05-29,21.00632095336914,21.38577156727749,20.642049823081802,20.945609966812132,40149138
2020-06-01,21.067033767700195,21.5527286101765,21.00632104389977,21.249168465137924,47417268
2020-06-02,21.142925262451172,21.370594966717913,20.839366814750182,21.12774925074632,21847401
2020-06-03,22.34198570251465,22.5241221540931,21.09739124868039,21.340238692797033,72952329
2020-06-04,22.09914207458496,22.70626078971678,21.765226347016903,22.34198956063769,30651105
2020-06-05,22.44823455810547,22.569658295750887,22.114318845335028,22.28127583322917,28620174
2020-06-08,22.660722732543945,23.49551100596717,22.508941783207458,22.827679692435844,45790467
2020-06-09,22.17502784729004,23.116062089771404,22.02324689806398,22.873214655387944,35356647
2020-06-10,22.296451568603516,22.630367225187964,21.78039946770687,22.357162558719672,28261539
2020-06-11,21.44648551940918,22.675902273989134,21.340239541261184,22.417877071479143,31884348
2020-06-12,21.82593536376953,21.93218134637146,20.459917076300773,20.459917076300773,42305706
2020-06-15,21.537553787231445,22.023248695641666,21.082214376351367,21.841113973478837,27797562
2020-06-16,21.44648551940918,22.129494634511154,21.006323858079195,22.114316885773157,31937172
2020-06-17,21.750045776367188,22.09913920943079,21.44648558966675,21.598264814525965,35644017
2020-06-18,23.328556060791016,23.449979788557563,21.75004586284391,21.84111409291432,100177014
2020-06-19,24.299945831298828,24.7401074948857,23.20713228372157,23.510690734002026,85894965
2020-06-22,24.679391860961914,25.16508667970659,24.34547623882953,24.861526549500326,68067777
2020-06-23,25.286516189575195,25.423117671584873,24.43654832465793,24.84635450766905,66445521
2020-06-24,25.043668746948242,25.984703109395923,24.90706726481585,25.529363677633228,69841656
2020-06-25,25.407939910888672,25.787388857854694,24.588329282211376,24.87670999555057,60786960
2020-06-26,25.893634796142578,26.242728243623308,25.438295365777968,25.787388813258698,46124379
2020-06-29,26.576642990112305,26.925736425093735,25.590075417634434,25.7873878899408,69975135
2020-06-30,26.910554885864258,28.595310827988712,26.713240704367628,28.261395188910484,186678036
2020-07-01,26.925735473632812,27.107871927614028,26.576642050987115,26.910557725298037,35384595
2020-07-02,27.031982421875,27.472144087353307,26.865025447201514,27.30518711267982,27362040
2020-07-03,29.505996704101562,29.733666421034556,27.472145264253786,27.623924496548415,205331484
2020-07-06,31.023788452148438,31.433594583937538,29.445278389157494,29.809551278295302,132074268
2020-07-07,30.978254318237305,31.388060438236078,30.26488978199971,30.87201008844099,93081504
2020-07-08,31.433595657348633,31.995179283819297,30.522916877369504,30.65951660998806,68150529
2020-07-09,30.310420989990234,31.25145514376932,30.204173293357826,31.145210921100315,54329937
2020-07-10,30.264892578125,30.81129847262918,29.855086420264886,30.31042582367302,36404634
2020-07-13,29.90062141418457,30.765767026040265,29.657773949764536,30.568452809830706,32371863
2020-07-14,29.47563362121582,30.401490109384632,29.005118240405775,30.14346492936621,57521871
2020-07-15,29.172075271606445,30.234534963119902,28.959583333303755,30.204175994250622,37963695
2020-07-16,28.671205520629883,29.36939239506483,28.58013728983793,29.293500176259165,36942912
2020-07-17,29.748838424682617,29.8854416339957,28.54978067044678,28.656024909051684,30369327
2020-07-20,29.369394302368164,30.32560644532683,29.232791078817947,29.74884152518226,34037145
2020-07-21,30.128293991088867,30.598811215219893,29.32386277439835,29.627421265267387,42519072
2020-07-22,29.71848487854004,30.340783024534236,29.29350094829835,30.325605275165902,26700693
2020-07-23,31.114852905273438,31.418414784383245,29.61223515213756,29.74883487116982,63984771
2020-07-24,31.00861167907715,31.767509502339077,30.720230992592555,31.25145912147952,68255931
2020-07-27,30.173818588256836,31.190744973003913,29.824726944989145,31.190744973003913,34955964
2020-07-28,29.308679580688477,30.11311064798948,28.944406680122537,29.50599377899804,64748145
2020-07-29,29.536348342895508,30.41667159651066,29.2934974342066,29.308678655717923,52234014
2020-07-30,29.03547477722168,29.85508532591683,28.822982831822582,29.68812662439672,36716154
2020-07-31,29.096187591552734,29.369390529593396,28.45871175348197,29.08100810656655,44032875
2020-08-03,29.384565353393555,30.113107606989065,28.853335541199904,29.141717935528384,31139499
2020-08-04,30.47737693786621,30.65950987467983,29.41491743663799,29.733657023988,51828114
2020-08-05,30.47737693786621,31.038960440967717,30.006859903171517,30.644335603908452,34169139
2020-08-06,30.067577362060547,30.765764192203633,29.93097415604749,30.477383506135887,20002308
2020-08-07,30.113113403320312,30.58363058312443,29.85508818929523,30.14346890215101,23311572
2020-08-10,32.87550354003906,34.57543916572748,31.6916217858426,32.010361452641156,197460327
2020-08-11,32.13178253173828,33.497800703464314,31.94964608071537,33.209420015823625,64308066
2020-08-12,33.5888671875,33.75582589041232,31.98000157261329,32.16213802361183,86740731
2020-08-13,34.742401123046875,35.03078184582012,33.28531281131476,33.6951190075508,89867817
2020-08-14,34.34776306152344,35.95662842224705,33.254948002135265,34.90934659992436,102780930
2020-08-17,33.634403228759766,34.8941736643801,33.36119682077888,34.87899591659936,45730728
2020-08-18,33.90760803222656,34.36294743868085,33.30048766563286,33.695116077616966,44837076
